AIM;IEEE/ASME International Conference on Advanced Intelligent Mechatronics;A4
"11763647";JOURNAL OF EDUCATIONAL TECHNOLOGY & SOCIETY;A1
"09475745";JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH;A2
STOC;Annual ACM Symposium on Theory of Computing;A1
IFIPISC;IFIP International Information Security Conference;A4
"00036870";APPLIED ERGONOMICS;A1
"17560500";BMC RESEARCH NOTES;B1
CASCON;Annual International Conference on Computer Science and Software Engineering;B1
LATIN;Latin American Symposium on Theoretical Informatics;A4
TABLETOPS;International Conference on Interactive Tabletops and Surfaces;A3
"01692968";FUNDAMENTA INFORMATICAE;A1
"08824010";MICROBIAL PATHOGENESIS;A3
"1560229X";JOURNAL OF ELECTRONIC IMAGING (ONLINE);B1
"10893032";THE ELECTRONIC JOURNAL OF GEOTECHNICAL ENGINEERING;B2
"22380507";PERSPECTIVAS EM CIÊNCIAS TECNOLÓGICAS;nulo
AOFA;International Conference on Probabilistic, Combinatorial and Asymptotic Methods for the Analysis of Algorithms;B4
"15249050";IEEE TRANSACTIONS ON INTELLIGENT TRANSPORTATION SYSTEMS (PRINT);A1
"16457641";IADIS INTERNATIONAL JOURNAL ON WWW/INTERNET;nulo
"18669956";COGNITIVE COMPUTATION (PRINT);A1
EuroVISW;EuroVis Workshop on Visual Analytics (EuroVA);B4
WOLLIC;International Workshop on Logic, Language, Information and Computation;B2
NordiCHI;Nordic Conference on Human-Computer Interaction;A4
CIVTS;IEEE Symposium on Computational Intelligence in Vehicles and Transportation Systems;B2
"13835416";INTERNATIONAL JOURNAL OF APPLIED ELECTROMAGNETICS AND MECHANICS;B1
SBQS;Simpósio Brasileiro de Qualidade de Software;B1
COMMA;International Conference on Computational Models of Argument;A4
"09254005";SENSORS AND ACTUATORS. B, CHEMICAL;A1
SUI;Symposium on Spatial User Interaction;A3
COMPUTEC;SEMINÁRIO DE COMPUTAÇÃO E MERCADO;B4
"19479220";INTERNATIONAL JOURNAL OF ADAPTIVE, RESILIENT AND AUTONOMIC SYSTEMS;nulo
"17591163";INTERNATIONAL JOURNAL OF DATA MINING, MODELLING AND MANAGEMENT;B1
ICCE-EDU;International Conference on Computers in Education;B2
"15504646";JOURNAL OF MOBILE MULTIMEDIA;A4
"24156698";ADVANCES IN SCIENCE, TECHNOLOGY AND ENGINEERING SYSTEMS;B3
IISWC;IEEE International Symposium on Workload Characterization;A3
DCOSS;International Conference on Distributed Computing in Sensor Systems;A3
"01018205";COMPUTATIONAL & APPLIED MATHEMATICS;nulo
ICWSM;International AAAI Conference on Web and Social Media;A1
KDD;ACM SIGKDD Conference on Knowledge Discovery and Data Mining;A1
ISWPC;International Symposium on Wireless and Pervasive Computing;B3
"22360468";INTERCIÊNCIA & SOCIEDADE - REVISTA ELETRÔNICA;nulo
RCAR;IEEE International Conference on Real-time Computing and Robotics;B4
HPPN;Workshop on High Performance and Programmable Networking;B3
"16723813";COMPLEX SYSTEMS AND COMPLEXITY SCIENCE;B3
CBSF;Congresso Brasileiro de Sistemas Fuzzy;B4
MSVWC;International Conference on Modeling, Simulation and Visualization Methods;B3
"09574174";EXPERT SYSTEMS WITH APPLICATIONS;A1
"0030364X";OPERATIONS RESEARCH;A2
"10075704";COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION;A1
SARNOFF;IEEE Sarnoff Symposium;B3
DARS;International Symposium on Distributed Autonomous Robotic Systems;B4
IWSSIP;International Conference on Systems, Signals and Image Processing;B1
CompSysTech;International Conference on Computer Systems and Technologies;B2
IDC;International Symposium on Intelligent Distributed Computing;B2
CIMENICS;International Congress on Numerical Methods in Engineering and Applied Sciences;B4
"02555476";MATERIALS SCIENCE FORUM;B3
"16785142";PESQUISA OPERACIONAL (ONLINE);nulo
"14712202";BMC NEUROSCIENCE (ONLINE);A4
"00457825";COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING;A1
"15457362";INTERNATIONAL JOURNAL OF WEB SERVICES RESEARCH;B1
"17563305";PARASITES & VECTORS;A2
"15587908";IEEE MULTIDISCIPLINARY ENGINEERING EDUCATION MAGAZINE;nulo
"02628856";IMAGE AND VISION COMPUTING;A2
"03610918";COMMUNICATIONS IN STATISTICS. SIMULATION AND COMPUTATION;B1
ICOMPWC;International Conference on Internet Computing and Internet of Things;B2
"20760930";INTERNATIONAL JOURNAL OF COMMUNICATION NETWORKS AND INFORMATION SECURITY (PRINT);A4
PATTERNS;International Conferences on Pervasive Patterns and Applications;B4
SOFTCOM;International Conference on Software, Telecommunications and Computer Networks;B1
"07488017";QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL (PRINT);A2
"14350645";AGRONOMY JOURNAL (ONLINE);A2
"19846398";REVISTA BRASILEIRA DE LINGUISTICA APLICADA;B2
"2237826X";ATOZ: NOVAS PRÁTICAS EM INFORMAÇÃO E CONHECIMENTO;nulo
"09266003";COMPUTATIONAL OPTIMIZATION AND APPLICATIONS;A2
"16770323";FLF.EDU;nulo
"09535438";INTERACTING WITH COMPUTERS;A4
GeoSim;International Workshop on Geospatial Simulation;B4
SOCIALCOM;International Conference on Social Computing;A3
"16786971";RAM. REVISTA DE ADMINISTRAÇÃO MACKENZIE (ONLINE);B3
CSCWD;IEEE International Conference on Computer Supported Cooperative Work in Design;A3
"18093957";REVISTA SODEBRAS;nulo
W2GIS;International Symposium Web and Wireless Geographical Information Systems;A4
ICSOFT;International Conference on Software Technologies;B2
CANDAR;International Symposium on Computing and Networking;B3
"19759320";JOURNAL OF CONVERGENCE INFORMATION TECHNOLOGY (GYEONGJU);nulo
ICOIN;International Conference on Information Networking;A3
"20461402";F1000RESEARCH;A1
CICC;IEEE Custom Integrated Circuits Conference;A3
MED;Mediterranean Conference on Control and Automation;A4
SBST;International Workshop on Search-Based Software Testing;A4
"02181940";INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING;B1
CAAD;Computer-Aided Architectural Design Futures Conference;B3
CEDEM;International Conference for E-Democracy and Open Government;B4
FSKD;International Conference on Fuzzy Systems and Knowledge Discovery;B2
"21576904";ACM TRANSACTIONS ON INTELLIGENT SYSTEMS AND TECHNOLOGY;A1
TABLEAUX;International Conference on Automated Reasoning with Analytic Tableaux and Related Methods;A4
"09567135";FOOD CONTROL;A1
ICIVC;International Conference on Image, Vision and Computing;B4
"11804882";JOURNAL OF PSYCHIATRY & NEUROSCIENCE;A1
"14684330";INTERNATIONAL JOURNAL OF MANAGEMENT AND ENTERPRISE DEVELOPMENT (PRINT);B1
WIT-CSBC;WOMEN IN INFORMATION TECHNOLOGY;B4
ACMMM;ACM International Conference on Multimedia;A1
"02786125";JOURNAL OF MANUFACTURING SYSTEMS;A1
"17511577";JOURNAL OF INFORMATRICS;A1
SISAP;nternational Conference on Similarity Search and Applications;B2
MVA;IAPR International Conference on Machine Vision Applications;B1
"10705325";NUMERICAL LINEAR ALGEBRA WITH APPLICATIONS;A1
EANN;Internation Conference on Engineering Applications of Neural Networks;B2
"10645462";ARTIFICIAL LIFE;A4
"10991689";SOFTWARE TESTING, VERIFICATION AND RELIABILITY;A2
"00411655";TRANSPORTATION SCIENCE;A1
"0012365X";DISCRETE MATHEMATICS;A4
ISAP;International Conference on Intelligent System Applications to Power Systems;B3
WABI;Workshop on Algorithms in Bioinformatics;A3
PAAMS;International Conference on Practical Applications of Agents, Multi-Agent Systems and Sustainability;A4
"24481904";REVISTA COMING - COMMUNICATIONS AND INNOVATIONS GAZETTE;nulo
CBMS;International Symposium on Computer-Based Medical Systems;A3
ESCIENCE;cience - IEEE International Conference on e-Science;A3
"21951721";JOURNAL OF SOFTWARE ENGINEERING RESEARCH AND DEVELOPMENT;nulo
RANLP;International Conference on Recent Advances in Natural Language Processing;A4
"15308677";WIRELESS COMMUNICATIONS AND MOBILE COMPUTING;A4
TAP;International Conference on Tests and Proofs;B1
"00255610";MATHEMATICAL PROGRAMMING;A1
"1751648X";INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING AND APPLICATIONS;B4
"01651684";SIGNAL PROCESSING (PRINT);A1
"09223444";ELSEVIER (AMSTERDAM);nulo
SSPR;International Workshop on Structural and Syntactic Pattern Recognition;B1
"0102311X";CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO);B2
SBRC;Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos;A4
"09067590";ECOGRAPHY (COPENHAGEN);A1
"03605442";ENERGY (OXFORD);A1
"22389032";CIPPUS - REVISTA DE INICIAÇÃO CIENTÍFICA DA UNILASALLE;nulo
SGP;Eurographics Symposium on Geometry Processing;A1
ICSI;International Conference on Swarm Intelligence;A4
"02721716";IEEE COMPUTER GRAPHICS AND APPLICATIONS;A3
WAPCO;Workshop on Approximate Computing;B3
INCOS;International Conference on Intelligent Networking and Collaborative Systems;A3
"01681656";JOURNAL OF BIOTECHNOLOGY;A2
"10406182";QUATERNARY INTERNATIONAL;A2
WEB3D;International Conference on 3D Web Technology;A4
SPLC;International Software Product Line Conference: New Directions in Systems and Software Product Line Engineering;A2
SoftStart;International Workshop on Software Engineering for Startups;B4
"19138997";COMPUTER AND INFORMATION SCIENCE (ONLINE);nulo
ADHOC-NOW;OW - International Conference on Ad-Hoc Networks and Wireless;B2
CoNLL;Conference on Natural Language Learning;A2
"14771535";LIGHTING RESEARCH AND TECHNOLOGY (2001. PRINT);A3
"07403224";JOURNAL OF THE OPTICAL SOCIETY OF AMERICA. B, OPTICAL PHYSICS;A3
ToRPorEsp;Workshop on Tools and Resources for Automatically Processing Portuguese and Spanish;B4
"22251456";INTERNATIONAL JOURNAL OF MULTIMEDIA TECHNOLOGY;nulo
"16762592";EDUCAÇÃO TEMÁTICA DIGITAL;nulo
"24699926";PHYSICAL REVIEW A;A2
WIFS;IEEE Workshop on Information Forensics and Security;A4
MobiArch;Workshop on Mobility in the Evolving Internet Architecture;B1
"23215933";IOSR JOURNAL OF ECONOMICS AND FINANCE;nulo
"02706474";THE JOURNAL OF NEUROSCIENCE;A2
"11382783";REVISTA IBEROAMERICANA DE EDUCACIÓN A DISTANCIA;nulo
"18625347";ADVANCES IN DATA ANALYSIS AND CLASSIFICATION;A2
"15198219";REVISTA ELETRÔNICA DE INICIAÇÃO CIENTÍFICA;C
"01674943";ARCHIVES OF GERONTOLOGY AND GERIATRICS;A1
DASFAA;International Conference on Database Systems for Advanced Applications;A3
TISE;Congreso Internacional de Informática Educativa;B4
ESANN;European Symposium on Artificial Neural Networks, Computational Intelligence and Machine Learning;B1
WISA;International Conferen ce on Information Security Applications;B2
"07365853";TELEMATICS AND INFORMATICS;A1
"15177017";OPUS (BELO HORIZONTE. ONLINE);B2
"15564665";ACM TRANSACTIONS ON AUTONOMOUS AND ADAPTIVE SYSTEMS;A1
"00496979";WATER, AIR, & SOIL POLLUTION;A3
"17900832";WSEAS TRANSACTIONS ON INFORMATION SCIENCE AND APPLICATIONS;nulo
"1744263X";INTERNATIONAL JOURNAL OF METADATA, SEMANTICS AND ONTOLOGIES;B1
WNUT;Workshop on Noisy User-generated Text;B1
"09295593";AUTONOMOUS ROBOTS;A2
"17580463";DATABASE: THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION;A1
AAATE;Association for the Advancement of Assistive Technology in Europe Congress;B4
WOWMOM;International Symposium on a World of Wireless, Mobile and Multimedia Networks;A2
"22516379";INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE;nulo
"10745351";INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS (PRINT);A4
"01027352";VETOR (FURG);nulo
"15577929";JOURNAL OF BIONANOSCIENCE;B1
"18082386";BBR. BRAZILIAN BUSINESS REVIEW;B3
ISR;IEEE International Conference on Intelligence and Safety for Robotics;B4
"21664633";AMERICAN JOURNAL OF ENVIRONMENTAL ENGINEERING;nulo
CBI;IEEE Conference on Business Informatics;A4
"02635747";ROBOTICA (CAMBRIDGE. PRINT);A1
IDCS;International Conference on Internet and Distributed Computing Systems;B2
IPDLN;International Population Data Linkage Network;B4
ICNS-IARIA;IARIA International Conference on Networking and Services;B4
"22372903";REVISTA DE SISTEMAS E COMPUTAÇÃO - RSC;nulo
"13506501";PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS, PART J, JOURNAL OF ENGINEERING TRIBOLOGY;A4
UKSIM;International Conference on Computer Modelling and Simulation;B1
"24699950";PHYSICAL REVIEW B;A1
SPACE;International Conference on Security, Privacy, and Applied Cryptography Engineering;B1
TAROS;Conference Towards Autonomous Robotics Systems;B2
SCAM;IEEE International Working Conference on Source Code Analysis and Manipulation;B1
GLOBALDEV;Workshop of the AIS Special Interest Group for ICT in Global Development;B4
"23200243";INTERNATIONAL JOURNAL OF ADVANCED REMOTE SENSING AND GIS;nulo
IMCL;International Conference on Interactive Mobile Communication, Technologies and Learning;B2
"23665971";INTERNATIONAL JOURNAL OF INTELLIGENT ROBOTICS AND APPLICATIONS;A4
"18061230";REVISTA BRASILEIRA EM PROMOÇÃO DA SAÚDE (ONLINE);nulo
"22381295";REVISTA INTERCIÊNCIA E SOCIEDADE;nulo
"18419836";INTERNATIONAL JOURNAL OF COMPUTERS, COMMUNICATIONS & CONTROL (PRINT);A3
ISS;ACM International Conference on Interactive Surfaces and Spaces;B3
CSF;IEEE Computer Security Foundations Symposium;A3
"15272737";CURRENT UROLOGY REPORTS (PRINT);A2
ICIS;International Conference on Information Systems;A2
"21514755";CREATIVE EDUCATION;nulo
"23523409";DATA IN BRIEF;A3
"10429832";RANDOM STRUCTURES & ALGORITHMS (PRINT);A2
"00042773";ARQUIVOS CATARINENSES DE MEDICINA (IMPRESSO);nulo
ICSC;International Conference on Semantic Computing;A3
SEC;International Conference on ICT Systems Security and Privacy Protection;A4
"15731383";REAL-TIME SYSTEMS (ONLINE);A1
MDM;IEEE International Conference on Mobile Data Management;A3
MASLE;Workshop in Multiagent System Based Learning Environments;B4
WISM;Workshop on Web Information Systems Modeling;B4
RE;IEEE International Requirements Engineering Conference;A3
"00983004";COMPUTERS & GEOSCIENCES;A2
"00489697";SCIENCE OF THE TOTAL ENVIRONMENT;A1
ICIDS;International Conference on Interactive Digital Storytelling;A3
"02182130";INTERNATIONAL JOURNAL ON ARTIFICIAL INTELLIGENCE TOOLS;B2
"10902724";JOURNAL OF COMPUTER AND SYSTEM SCIENCES (ONLINE);A2
QUATIC;International Conference on Quality of Information and Communications Technology;B3
BRC;ISSNIP Biosignals and Biorobotics Conference;B2
RePa;IEEE International Workshop on Requirements Patterns;B3
ESOP;European Symposium on Programming;A2
"11330686";TEST (MADRID);A2
"1414512X";MULTITEMAS (UCDB);nulo
"01031147";TRANSFORMAÇÃO;nulo
CONTEXT-BPM;PM - International Workshop on Context for Business Process Management;B4
"10720502";LEARNING & MEMORY;A2
"15409589";JOURNAL OF WEB ENGINEERING;B2
"00051098";AUTOMATICA (OXFORD);A1
"15362310";OMICS: JOURNAL OF INTEGRATIVE BIOLOGY;A3
"00802107";RAUSP - REVISTA DE ADMINISTRAÇÃO (FEA-USP);nulo
"15309304";EVOLUTIONARY COMPUTATION (ONLINE);A1
ICCL2;International Conference on Computational Logistics;B2
"17298806";INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS (PRINT);A4
"15622479";INTERNATIONAL JOURNAL OF FUZZY SYSTEMS;A1
ASAP;IEEE International Conference on Application-specific Systems, Architectures and Processors;A4
"14778424";COMPUTER LANGUAGES, SYSTEMS & STRUCTURES;A4
SSC;Social Simulation Conference;B4
"22365435";REVISTA TERAPIA MANUAL;nulo
GVIZ;Workshop on New Directions in Geovisual Analytics;B4
IBERCHIP;Workshop Iberchip;B4
"21CW";IEEE Conference on Norbert Wiener in the 21st Century;B2
TEI;International Conference on Tangible, Embedded and Embodied Interaction;A2
PSB;Pacific Symposium on Biocomputing;A3
MISE;Workshop on Modeling in Software Engineering;B2
LocWeb;International Workshop on Location and the Web;B3
ICEIS;International Conference on Enterprise Information Systems;A3
"15179702";EDUCAÇÃO E PESQUISA (USP.IMPRESSO);B2
"01006762";REVISTA ÁRVORE (IMPRESSO);B1
"16625102";FRONTIERS IN CELLULAR NEUROSCIENCE;B1
"19473532";INTERNATIONAL JOURNAL OF DISTRIBUTED SYSTEMS AND TECHNOLOGIES;A4
"23687533";FOUNDATIONS - JOURNAL OF THE PROFESSIONAL PETROLEUM DATA MANAGEMENT ASSOCIATION (PRINT);nulo
RAHA;IEEE Internacional Conference on Robotics and Automation for Humanitarian Applications;B4
AICT;International Conference on Application of Information and Communication Technologies;B3
SustainIT;Conference on Sustainable Internet and ICT for Sustainability;B4
"13611682";TRANSACTIONS IN GIS (PRINT);A2
WETICE;IEEE International Conference on Enabling Technologies: Infrastructure for Collaborative Enterprises;A4
ISCRAM;International Conference on Information Systems for Crisis Response and Management;A3
ICARSC;IEEE International Conference on Autonomous Robot Systems and Competitions;B1
CSBIO;International Conference on Computational Systems-Biology and Bioinformatics;B3
SE4Science;International Workshop on Software Engineering for Science;B3
CSCL;International Conference on Computer Supported Collaborative Learning;B2
"10829873";D-LIB MAGAZINE;A2
"21613915";TRANSACTIONS ON EMERGING TELECOMMUNICATIONS TECHNOLOGIES (ONLINE);A3
"18650929";COMMUNICATIONS IN COMPUTER AND INFORMATION SCIENCE (PRINT);B2
CVPRW;IEEE Conference on Computer Vision and Pattern Recognition Workshops;A1
ALLERTON;Allerton Conference on Communication, Control, and Computing;A2
ICVR;International Conference on Virtual Rehabilitation;B1
ASMS;Advanced Satellite Multimedia Systems Conference;B1
"20571976";BIOMEDICAL PHYSICS & ENGINEERING EXPRESS;B2
ISSA;Information Security for South Africa;B2
"00102180";COMBUSTION AND FLAME;A1
WBMA;Workshop Brasileiro de Métodos Ágeis;B4
"09523480";NMR IN BIOMEDICINE;A1
"15728080";DESIGN AUTOMATION FOR EMBEDDED SYSTEMS (DORDRECHT. ONLINE);A4
"00207128";INTERNATIONAL JOURNAL OF BIOMETEOROLOGY (PRINT);A2
CATA;International Conference on Computers and their Applications;B4
"12303429";TOPOLOGICAL METHODS IN NONLINEAR ANALYSIS;B1
WOCN;International Conference on Wireless and Optical Communications Networks;B1
AST;IEEE/ACM International Workshop on Automation of Software Testing;B4
TARK;Conference on Theoretical Aspects of Rationality and Knowledge;B3
"21693285";SOCIAL NETWORKING;nulo
ICEC;IFIP International Conference on Entertainment Computing;A3
"15487660";JOURNAL OF STATISTICAL SOFTWARE;A1
"07366205";BIOTECHNIQUES;B1
"10473203";JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION (PRINT);A1
ISW;Information Security Conference;A4
IWS;Iberchip Workshop;B4
"13852256";PRECISION AGRICULTURE (PRINT);A1
CIKM;ACM International Conference on Information and Knowledge Management;A1
"18632653";BRAIN STRUCTURE & FUNCTION (PRINT);A1
"14346028";THE EUROPEAN PHYSICAL JOURNAL. B, CONDENSED MATTER PHYSICS (PRINT);B1
IPPR;INTERNATIONAL CONFERENCE ON IMAGE PROCESSING AND PATTERN RECOGNITION;B3
"08943370";INTERNATIONAL JOURNAL OF NUMERICAL MODELLING (PRINT);B1
WCNC;IEEE Wireless Communications and Networking Conference;A3
IJCAR;International Joint Conference on Automated Reasoning;A3
EUSIPCO;European Signal Processing Conference;A3
ICDM;IEEE International Conference on Data Mining;A1
RACS;Conference on Research in Adaptive and Convergent Systems;B1
BCB;ACM International Conference on Bioinformatics and Computational Biology and Health Informatics;A4
PAM;Passive and Active Network Measurement Conference;A2
ENIAC;Encontro Nacional de Inteligencia Artificial e Computacional;B4
"15566072";IEEE VEHICULAR TECHNOLOGY MAGAZINE;A1
"14678640";COMPUTATIONAL INTELLIGENCE (ONLINE);A4
"07187912";CHILEAN JOURNAL OF STATISTICS;nulo
"17460972";INTERNATIONAL JOURNAL OF BUSINESS INFORMATION SYSTEMS (PRINT);A4
EDCC;European Dependable Computing Conference;B1
ACE-X;International Conference on Advanced Computational Engineering and Experimenting;B4
ICDSP;IEEE International Conference on Digital Signal Processing;A4
"01978462";BIOELECTROMAGNETICS;A3
